2024-12-26T17:27:14.047+03:00  INFO 5832 --- [task-management-system] [main] T.UserControllerTest                     : Starting UserControllerTest using Java 22 with PID 5832 (started by User in C:\Users\User\IdeaProjects\TaskManagementSystem)
2024-12-26T17:27:14.066+03:00  INFO 5832 --- [task-management-system] [main] T.UserControllerTest                     : The following 1 profile is active: "dev"
2024-12-26T17:27:14.068+03:00 DEBUG 5832 --- [task-management-system] [main] o.s.boot.SpringApplication               : Loading source class TaskManagementSystem.TaskManagementSystemApplication
2024-12-26T17:27:16.927+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 67, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.928+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 68, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.928+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 69, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.929+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 70, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.929+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 71, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.930+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [registerUser_ValidInput_ReturnsCreatedUser], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.935+03:00 DEBUG 5832 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:27:16.936+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 72, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.936+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 73, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.937+03:00 DEBUG 5832 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [assignRole_InvalidRole_ShouldReturnBadRequest], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.939+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 74, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.939+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 75, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.940+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 76, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.943+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 77, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.945+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 78, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.945+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 79, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.945+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 80, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.946+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 81, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.946+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 82, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.946+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 83, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.947+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 84, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.947+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 85, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.947+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [assignRole_InvalidRole_ShouldReturnBadRequest], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.953+03:00 DEBUG 5832 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:27:16.953+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 86, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.954+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 87, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.956+03:00 DEBUG 5832 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [getCommentsByUser_ValidUserId_ReturnsComments], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.957+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 88, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.957+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 89, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.958+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 90, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.959+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 91, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.960+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 92, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.964+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 93, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.970+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 94, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.971+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 95, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.975+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 96, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.976+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 97, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.976+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 98, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.978+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 99, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.980+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 100, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.980+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 101, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.981+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [getCommentsByUser_ValidUserId_ReturnsComments], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.991+03:00 DEBUG 5832 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:27:16.992+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 102, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.993+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 103, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.995+03:00 DEBUG 5832 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [getUserTasksAsAdminAndReturnTasks], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:16.996+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 104, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.996+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 105, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.998+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 106, missCount = 1, failureCount = 0]
2024-12-26T17:27:16.999+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 107, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.000+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 108, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.005+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 109, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.008+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 110, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.009+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 111, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.010+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 112, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.010+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 113, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.010+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 114, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.011+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 115, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.012+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 116, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.012+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 117, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.013+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [getUserTasksAsAdminAndReturnTasks], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.024+03:00 DEBUG 5832 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:27:17.024+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 118, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.025+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 119, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.027+03:00 DEBUG 5832 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [registerUser_EmptyUsername_ShouldThrowException], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.028+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 120, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.029+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 121, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.031+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 122, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.035+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 123, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.039+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 124, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.039+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 125, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.040+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 126, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.041+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 127, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.041+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 128, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.042+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 129, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.043+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 130, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.043+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 131, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.044+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [registerUser_EmptyUsername_ShouldThrowException], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.051+03:00 DEBUG 5832 --- [task-management-system] [main] DependencyInjectionTestExecutionListener : Performing dependency injection for test class TaskManagementSystem.UserControllerTest
2024-12-26T17:27:17.051+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 132, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.052+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 133, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.057+03:00 DEBUG 5832 --- [task-management-system] [main] sContextBeforeModesTestExecutionListener : Before test method: class [UserControllerTest], method [getUserAsAdminAndReturnUserResponse], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.057+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 134, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.058+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 135, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.058+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 136, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.059+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 137, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.060+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 138, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.066+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 139, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.076+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 140, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.076+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 141, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.077+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 142, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.078+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 143, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.078+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 144, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.078+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 145, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.079+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 146, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.079+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 147, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.080+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test method: class [UserControllerTest], method [getUserAsAdminAndReturnUserResponse], class annotated with @DirtiesContext [false] with mode [null], method annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.091+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 148, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.092+03:00 DEBUG 5832 --- [task-management-system] [main] org.springframework.test.context.cache   : Spring test ApplicationContext cache statistics: [DefaultContextCache@23a78c77 size = 1, maxSize = 32, parentContextCount = 0, hitCount = 149, missCount = 1, failureCount = 0]
2024-12-26T17:27:17.092+03:00 DEBUG 5832 --- [task-management-system] [main] .c.s.DirtiesContextTestExecutionListener : After test class: class [UserControllerTest], class annotated with @DirtiesContext [false] with mode [null]
2024-12-26T17:27:17.101+03:00 DEBUG 5832 --- [task-management-system] [SpringApplicationShutdownHook] o.s.w.c.s.GenericWebApplicationContext   : Closing org.springframework.web.context.support.GenericWebApplicationContext@6a9344f5, started on Thu Dec 26 17:27:14 MSK 2024
2024-12-26T17:27:17.105+03:00 DEBUG 5832 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase 1073741823
2024-12-26T17:27:17.106+03:00 DEBUG 5832 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Bean 'applicationTaskExecutor' completed its stop procedure
2024-12-26T17:27:17.107+03:00 DEBUG 5832 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Stopping beans in phase -2147483647
2024-12-26T17:27:17.107+03:00 DEBUG 5832 --- [task-management-system] [SpringApplicationShutdownHook] o.s.c.support.DefaultLifecycleProcessor  : Bean 'springBootLoggingLifecycle' completed its stop procedure
